timestamp(ms),GPS.Alt,WIND.Mag,WIND.Dir,BARO.Alt,BARO.Press,ARSP.Temp
395512.711,1596.06,11.051488587516163,211.23052111240355,3.255035638809204,84191.578125,15.43
395612.711,1596.06,11.051488587516163,211.23052111240355,3.8038549423217773,84186.2265625,15.46
395712.711,1596.25,11.051488587516163,211.23052111240355,3.7478530406951904,84186.78125,15.51
395812.711,1596.25,11.051488587516163,211.23052111240355,3.3586392402648926,84190.5625,15.5
395912.711,1596.39,11.051488587516163,211.23052111240355,4.624283790588379,84178.2421875,15.47
396012.711,1596.39,11.051488587516163,211.23052111240355,3.6946511268615723,84187.2890625,15.44
396112.711,1596.45,11.051488587516163,211.23052111240355,3.988661527633667,84184.4375,15.5
396212.711,1596.45,11.051488587516163,211.23052111240355,4.565481662750244,84178.796875,15.52
396312.711,1596.48,11.051488587516163,211.23052111240355,4.456277847290039,84179.859375,15.51
396412.711,1596.48,11.051488587516163,211.23052111240355,3.974660873413086,84184.5625,15.49
396512.711,1596.41,11.051488587516163,211.23052111240355,3.8010547161102295,84186.265625,15.45
396612.711,1596.41,11.051488587516163,211.23052111240355,3.8542566299438477,84185.75,15.49
396712.711,1596.3,11.051488587516163,211.23052111240355,4.4086761474609375,84180.328125,15.47
396812.711,1596.3,11.051488587516163,211.23052111240355,4.176268100738525,84182.5859375,15.52
396912.711,1596.29,11.051488587516163,211.23052111240355,3.7590532302856445,84186.65625,15.52
397012.711,1596.29,11.051488587516163,211.23052111240355,3.9802610874176025,84184.5,15.51
397112.711,1596.37,11.051488587516163,211.23052111240355,4.355474472045898,84180.84375,15.52
397212.711,1596.37,11.051488587516163,211.23052111240355,4.428277015686035,84180.1484375,15.5
397312.711,1596.4,11.051488587516163,211.23052111240355,4.221069812774658,84182.171875,15.51
397412.711,1596.4,11.051488587516163,211.23052111240355,3.792654514312744,84186.3515625,15.5
397512.711,1596.49,11.051488587516163,211.23052111240355,3.2382349967956543,84191.75,15.51
397612.711,1596.49,11.051488587516163,211.23052111240355,3.434242010116577,84189.8359375,15.5
397712.711,1596.46,11.051488587516163,211.23052111240355,3.5126447677612305,84189.0625,15.58
397812.711,1596.46,11.051488587516163,211.23052111240355,3.129031181335449,84192.8203125,15.54
397912.711,1596.28,11.051488587516163,211.23052111240355,3.0702290534973145,84193.3828125,15.55
398012.711,1596.28,11.051488587516163,211.23052111240355,3.3614394664764404,84190.53125,15.53
398112.711,1596.15,11.051488587516163,211.23052111240355,2.8238205909729004,84195.78125,15.54
398212.711,1596.15,11.051488587516163,211.23052111240355,1.8521863222122192,84205.2578125,15.58
398312.711,1596.02,11.051488587516163,211.23052111240355,1.840985894203186,84205.3671875,15.58
398412.711,1596.02,11.051488587516163,211.23052111240355,1.8605866432189941,84205.1953125,15.52
398512.711,1595.81,11.051488587516163,211.23052111240355,1.6253783702850342,84207.46875,15.55
398612.711,1595.81,11.051488587516163,211.23052111240355,1.6253783702850342,84207.4609375,15.58
398712.711,1595.77,11.051488587516163,211.23052111240355,1.7429825067520142,84206.328125,15.6
398812.711,1595.77,11.051488587516163,211.23052111240355,1.8605866432189941,84205.1875,15.59
398912.711,1595.98,11.051488587516163,211.23052111240355,1.8045846223831177,84205.734375,15.59
399012.711,1595.98,11.051488587516163,211.23052111240355,1.5833768844604492,84207.875,15.59
399112.711,1596.16,11.051488587516163,211.23052111240355,1.5469756126403809,84208.2265625,15.65
399212.711,1596.16,11.051488587516163,211.23052111240355,1.5441755056381226,84208.2734375,15.61
399312.711,1596.25,11.051488587516163,211.23052111240355,1.840985894203186,84205.359375,15.67
399412.711,1596.25,11.051488587516163,211.23052111240355,2.025792360305786,84203.5625,15.61
399512.711,1596.28,11.051488587516163,211.23052111240355,2.2245993614196777,84201.640625,15.66
399612.711,1596.28,11.051488587516163,211.23052111240355,2.2526004314422607,84201.3515625,15.6
399712.711,1596.34,11.051488587516163,211.23052111240355,2.095794916152954,84202.875,15.65
399812.711,1596.34,11.051488587516163,211.23052111240355,1.877387285232544,84205.03125,15.7
399912.711,1596.27,11.051488587516163,211.23052111240355,2.0733940601348877,84203.1171875,15.62
400012.711,1596.27,11.051488587516163,211.23052111240355,2.0621936321258545,84203.21875,15.66
400112.711,1596.27,11.051488587516163,211.23052111240355,1.9501898288726807,84204.296875,15.61
400212.711,1596.27,11.051488587516163,211.23052111240355,2.1209957599639893,84202.640625,15.67
400312.711,1596.32,11.051488587516163,211.23052111240355,2.126595973968506,84202.59375,15.77
400412.711,1596.32,11.051488587516163,211.23052111240355,1.9781907796859741,84204.0234375,15.71
400512.711,1596.47,11.051488587516163,211.23052111240355,1.9697904586791992,84204.1171875,15.76
400612.711,1596.47,11.051488587516163,211.23052111240355,2.014592170715332,84203.671875,15.77
400712.711,1596.55,11.051488587516163,211.23052111240355,2.045393228530884,84203.3671875,15.77
400812.711,1596.55,11.051488587516163,211.23052111240355,1.9361892938613892,84204.453125,15.71
400912.711,1596.63,11.051488587516163,211.23052111240355,2.053793430328369,84203.296875,15.76
401012.711,1596.63,11.051488587516163,211.23052111240355,2.0509934425354004,84203.3125,15.79
401112.711,1596.72,11.051488587516163,211.23052111240355,2.2722010612487793,84201.15625,15.79
401212.711,1596.72,11.051488587516163,211.23052111240355,2.2161991596221924,84201.71875,15.78
401312.711,1596.82,11.051488587516163,211.23052111240355,2.162997245788574,84202.2265625,15.8
401412.711,1596.82,11.051488587516163,211.23052111240355,2.084594488143921,84203.0078125,15.8
401512.711,1596.93,11.051488587516163,211.23052111240355,1.902588129043579,84204.78125,15.71
401612.711,1596.93,11.051488587516163,211.23052111240355,1.994991421699524,84203.875,15.77
401712.711,1596.99,11.051488587516163,211.23052111240355,0.07094087451696396,84202.8984375,15.77
401812.711,1596.99,11.051488587516163,211.23052111240355,-0.06682848930358887,84204.3046875,15.76
401912.711,1597.11,11.051488587516163,211.23052111240355,-0.06947790086269379,84204.3515625,15.77
402012.711,1597.11,11.051488587516163,211.23052111240355,-0.13571317493915558,84205.0390625,15.78
402112.711,1597.17,11.051488587516163,211.23052111240355,-0.0986214205622673,84204.6484375,15.87
402212.711,1597.17,11.051488587516163,211.23052111240355,-0.03768496587872505,84204.0234375,15.78
402312.711,1597.21,11.051488587516163,211.23052111240355,-0.13041435182094574,84204.9609375,15.77
402412.711,1597.21,11.051488587516163,211.23052111240355,-0.04298378899693489,84204.0625,15.78
