timestamp(ms),IMU[0].GyrX,IMU[0].GyrY,IMU[0].GyrZ,IMU[0].AccX,IMU[0].AccY,IMU[0].AccZ,XKF1[0].VN,XKF1[0].VE,XKF1[0].Yaw
1979306.8023520808,-0.5003343224525452,0.2608722746372223,0.43425464630126953,-1.830554723739624,0.029155664145946503,-9.581416130065918,-0.02886265330016613,-0.11865334212779999,221.03
1979406.8023520808,0.03653441369533539,0.15007451176643372,-0.020965419709682465,-3.807370662689209,-1.0802007913589478,-10.98982048034668,0.12090985476970673,0.2630159556865692,221.06
1979506.8023520808,-0.08569744229316711,0.3552083969116211,-0.10942383855581284,-1.5108370780944824,0.29947927594184875,-9.861165046691895,0.1771896332502365,0.379570335149765,220.47
1979606.8023520808,0.017550570890307426,0.2474716305732727,-0.14550721645355225,-0.6881335973739624,0.5005071759223938,-9.276285171508789,0.24448023736476898,0.5407266616821289,219.22
1979706.8023520808,0.08983688056468964,0.014861701056361198,-0.08689393103122711,0.6254863739013672,0.6368680596351624,-9.340868949890137,0.234329491853714,0.5637955069541931,218.73
1979806.8023520808,0.2707647383213043,-0.022429414093494415,-0.07349877804517746,0.7145407795906067,0.39823248982429504,-9.008954048156738,0.19046719372272491,0.5830614566802979,218.23
1979906.8023520808,0.3263823688030243,-0.14005166292190552,-0.07482649385929108,0.6750835180282593,0.5234537124633789,-8.853535652160645,0.17723461985588074,0.5718068480491638,217.88
1980006.8023520808,0.38228854537010193,-0.28311410546302795,-0.07155123353004456,0.44265303015708923,0.3087519407272339,-8.841954231262207,0.15889768302440643,0.5317907929420471,217.41
1980106.8023520808,0.3661276698112488,-0.4228750467300415,-0.0758775994181633,0.40337812900543213,0.27142924070358276,-9.017206192016602,0.15235692262649536,0.48264995217323303,217.02
1980206.8023520808,0.24692928791046143,-0.39515337347984314,-0.040859073400497437,0.11653004586696625,0.26632654666900635,-9.322062492370605,0.13822565972805023,0.3626886308193207,216.54
1980306.8023520808,0.07285875827074051,-0.24006006121635437,-0.01886245235800743,-0.005231694784015417,0.19811372458934784,-9.78044319152832,0.12411576509475708,0.2633410096168518,216.34
1980406.8023520808,-0.09879574924707413,-0.02821519412100315,-0.005816254764795303,-0.2003590315580368,0.14438973367214203,-10.174606323242188,0.09945476800203323,0.111937515437603,216.22
1980506.8023520808,-0.16851326823234558,0.08081450313329697,0.0007333955727517605,-0.5015982985496521,0.11923398822546005,-10.656184196472168,0.0923091322183609,0.036687519401311874,216.23
1980606.8023520808,-0.2511545419692993,0.16110248863697052,0.017846470698714256,-0.5583528876304626,0.151380255818367,-10.611526489257812,0.08293371647596359,-0.05128306895494461,216.31
1980706.8023520808,-0.2797060012817383,0.13723541796207428,0.015777451917529106,-0.602604866027832,0.26541265845298767,-10.591276168823242,0.08445132523775101,-0.08557863533496857,216.38
1980806.8023520808,-0.2619628310203552,0.15676231682300568,0.011340382508933544,-0.7263777256011963,0.23647531867027283,-10.813521385192871,0.08650273084640503,-0.09414788335561752,216.42
1980906.8023520808,-0.22567544877529144,0.17610295116901398,0.019393190741539,-0.7184373736381531,0.12305669486522675,-10.62921142578125,0.08341552317142487,-0.06703771650791168,216.44
1981006.8023520808,-0.17631153762340546,0.16719064116477966,0.05116554722189903,-0.6192745566368103,0.026494551450014114,-10.259267807006836,0.07179547846317291,0.016522657126188278,216.65
1981106.8023520808,-0.14922906458377838,0.1317863166332245,0.07825237512588501,-0.5073571801185608,0.15314123034477234,-10.004483222961426,0.06306715309619904,0.08322682976722717,216.94
1981206.8023520808,-0.11582031100988388,0.10794372856616974,0.060716625303030014,-0.5021780133247375,0.23022504150867462,-9.587016105651855,0.05605938285589218,0.18947868049144745,217.28
1981306.8023520808,-0.01851833611726761,0.054071590304374695,0.02010864019393921,-0.354850172996521,0.371843546628952,-9.365385055541992,0.05299503356218338,0.2539501190185547,217.35
1981406.8023520808,0.10639519989490509,0.02436402253806591,-0.03161868453025818,-0.08800813555717468,0.3973935544490814,-9.174522399902344,0.03980086371302605,0.33339056372642517,217.15
1981506.8023520808,0.24149636924266815,0.035579122602939606,-0.05776936933398247,-0.030950263142585754,0.30012962222099304,-9.209333419799805,0.027983980253338814,0.37620776891708374,216.87
1981606.8023520808,0.3367871940135956,0.024473916739225388,-0.035753458738327026,0.11167591065168381,0.2577251195907593,-9.023149490356445,0.014184701256453991,0.41462796926498413,216.56
1981706.8023520808,0.39822259545326233,0.0005704800714738667,-0.006600793916732073,0.26802247762680054,0.2632122337818146,-9.128541946411133,0.01510792039334774,0.4120433032512665,216.49
1981806.8023520808,0.4384123384952545,-0.04122206196188927,0.0204755961894989,0.3721999228000641,0.29123222827911377,-9.149471282958984,0.031878504902124405,0.3567706048488617,216.56
1981906.8023520808,0.3833514451980591,-0.18123063445091248,0.03241545334458351,0.43706801533699036,0.34576064348220825,-8.836457252502441,0.05437597632408142,0.28602921962738037,216.65
1982006.8023520808,0.05362492799758911,-0.5882865190505981,-0.00037221520324237645,0.23548343777656555,0.3461562395095825,-9.34251880645752,0.09465271979570389,0.14415524899959564,216.4
1982106.8023520808,-0.20186935365200043,-0.5682932734489441,0.04005040228366852,-0.393436074256897,0.36723753809928894,-10.233907699584961,0.11203756928443909,0.04693548008799553,216.32
1982206.8023520808,-0.36056944727897644,-0.3588237464427948,0.12283957004547119,-1.038657784461975,0.08194644004106522,-10.533406257629395,0.11648096144199371,-0.06309035420417786,216.82
1982306.8023520808,-0.44357776641845703,-0.17131821811199188,0.10732374340295792,-1.2225350141525269,0.068204864859581,-10.462409973144531,0.09994862228631973,-0.10369545221328735,217.38
1982406.8023520808,-0.39910560846328735,0.12134724855422974,0.11468138545751572,-1.423117756843567,0.1073644831776619,-10.638510704040527,0.04483863711357117,-0.11865121126174927,218.18
1982506.8023520808,-0.23942522704601288,0.5061025619506836,0.09193432331085205,-1.240591287612915,0.25135311484336853,-10.652107238769531,0.005073151085525751,-0.10181412100791931,218.48
1982606.8023520808,-0.12507423758506775,0.640349268913269,0.06307175755500793,-1.1377333402633667,0.1677141636610031,-10.736000061035156,-0.026476319879293442,-0.02424394153058529,218.5
1982706.8023520808,-0.030160728842020035,0.6442916393280029,0.014884449541568756,-0.5885971784591675,0.0847611203789711,-10.320478439331055,-0.04425472766160965,0.05280265584588051,218.3
1982806.8023520808,0.09235110133886337,0.5728848576545715,0.019523074850440025,0.0510520339012146,0.21383036673069,-10.353775978088379,-0.04930712282657623,0.17239579558372498,218.06
1982906.8023520808,0.18387174606323242,0.34392261505126953,0.0034985453821718693,0.254817396402359,0.1873956322669983,-9.409956932067871,-0.03658338263630867,0.2425227016210556,217.95
1983006.8023520808,0.2915503680706024,-0.062060028314590454,-0.0422295518219471,0.4537104070186615,0.2437261939048767,-8.60839557647705,-0.0029888933058828115,0.31555190682411194,217.71
1983106.8023520808,0.31831789016723633,-0.43133699893951416,-0.06693889200687408,0.39214807748794556,0.2510344088077545,-8.6776704788208,0.0244760625064373,0.3401247560977936,217.45
1983206.8023520808,0.20858801901340485,-0.541390597820282,-0.06609173119068146,0.17421939969062805,0.25944218039512634,-8.940762519836426,0.06464635580778122,0.3311595320701599,216.95
1983306.8023520808,0.09409087896347046,-0.47853007912635803,-0.07561154663562775,-0.024556640535593033,0.3391619920730591,-8.992732048034668,0.08328957855701447,0.30081707239151,216.57
1983406.8023520808,0.00849916972219944,-0.33921027183532715,-0.06745069473981857,-0.30369704961776733,0.38446423411369324,-9.423723220825195,0.1030130386352539,0.23734711110591888,216.04
1983506.8023520808,-0.004252362996339798,-0.1596471667289734,-0.060811303555965424,-0.4096525013446808,0.2874082922935486,-9.536664962768555,0.10791385173797607,0.1875426173210144,215.71
1983606.8023520808,-0.0025035757571458817,-0.12696321308612823,-0.022939039394259453,-0.30122753977775574,0.15880712866783142,-9.575922012329102,0.09145206958055496,0.10792265832424164,215.45
1983706.8023520808,-0.054410818964242935,-0.11687806993722916,-0.003604250494390726,-0.3293745517730713,0.03453545644879341,-10.00381851196289,0.06318634748458862,0.056127358227968216,215.4
1983806.8023520808,-0.1460786759853363,0.025760119780898094,0.014954015612602234,-0.38165083527565,0.029187504202127457,-10.499353408813477,0.003779004327952862,-0.018677838146686554,215.45
1983906.8023520808,-0.24427776038646698,0.18829476833343506,0.020504340529441833,-0.5617229342460632,0.10949104279279709,-10.618009567260742,-0.026279978454113007,-0.05068063363432884,215.52
1984006.8023520808,-0.21439659595489502,0.16629783809185028,0.017913302406668663,-0.7968358993530273,0.06853656470775604,-10.772747993469238,-0.045982033014297485,-0.049095965921878815,215.58
1984106.8023520808,-0.15121859312057495,0.28838059306144714,0.020818904042243958,-0.5933169722557068,0.2672862708568573,-10.640576362609863,-0.055258262902498245,-0.034808579832315445,215.59
1984206.8023520808,-0.02610268071293831,0.33000999689102173,0.01476814690977335,-0.570587694644928,0.27169421315193176,-10.172528266906738,-0.051511749625205994,0.016126815229654312,215.54
1984306.8023520808,0.06504341959953308,0.39082247018814087,0.018270019441843033,-0.38036981225013733,0.18750129640102386,-9.84345817565918,-0.0371653214097023,0.06081523001194,215.51
1984406.8023520808,0.08293187618255615,0.23361143469810486,0.0073563833720982075,0.01307798083871603,0.26017865538597107,-9.776399612426758,0.00017500184185337275,0.11515703797340393,215.46
1984506.8023520808,0.08415939658880234,-0.005383380688726902,-0.007454227656126022,0.1423586755990982,0.3067828118801117,-9.269662857055664,0.025579286739230156,0.13859494030475616,215.43
1984606.8023520808,0.05373206362128258,-0.2610834836959839,-0.00887211598455906,0.22961775958538055,0.13474620878696442,-9.225237846374512,0.04243892431259155,0.16300687193870544,215.39
1984706.8023520808,0.019649403169751167,-0.4117323160171509,-0.0022176734637469053,0.01962306909263134,0.2315642088651657,-9.74481201171875,0.048552051186561584,0.17002275586128235,215.43
1984806.8023520808,-0.025560175999999046,-0.2696644067764282,0.013341381214559078,-0.2792411148548126,0.25831836462020874,-9.923011779785156,0.046774182468652725,0.1721825897693634,215.54
1984906.8023520808,-0.027815429493784904,-0.08834082633256912,0.022508135065436363,-0.4220925271511078,0.2647433280944824,-9.67997932434082,0.04479921609163284,0.17137160897254944,215.63
1985006.8023520808,-0.01589571312069893,0.052305616438388824,0.01255042664706707,-0.4317437410354614,0.27466675639152527,-9.514762878417969,0.04306226968765259,0.17387084662914276,215.69
1985106.8023520808,0.037883710116147995,0.1298128068447113,0.0048728277906775475,-0.3749683201313019,0.17988181114196777,-9.375679969787598,0.0408630445599556,0.18090903759002686,215.68
1985206.8023520808,0.11877265572547913,0.07888861000537872,0.015128983184695244,-0.13200423121452332,0.11090045422315598,-9.343557357788086,0.02938828058540821,0.18594291806221008,215.73
1985306.8023520808,0.12078878283500671,-0.0429362989962101,0.02744530886411667,0.0171130932867527,0.1585330069065094,-9.332402229309082,0.01888580620288849,0.17606666684150696,215.85
1985406.8023520808,0.08703887462615967,-0.105483777821064,0.04918109253048897,0.09826354682445526,0.1930326372385025,-9.573254585266113,-0.008345403708517551,0.13462315499782562,216.14
1985506.8023520808,0.0768754780292511,-0.1365409791469574,0.07105019688606262,0.09284358471632004,0.20582319796085358,-9.937910079956055,-0.028324991464614868,0.09393772482872009,216.43
1985606.8023520808,0.020743293687701225,-0.09271163493394852,0.09292079508304596,-0.0993141233921051,0.27331677079200745,-10.351789474487305,-0.05253640189766884,0.023472663015127182,217.02
1985706.8023520808,-0.04557617008686066,0.02939297817647457,0.11403222382068634,-0.3148084282875061,0.2497548609972,-10.524864196777344,-0.06029105558991432,-0.014934639446437359,217.52
1985806.8023520808,-0.10091471672058105,0.15489166975021362,0.1260206401348114,-0.5559118986129761,0.20471586287021637,-10.517887115478516,-0.049221593886613846,-0.040965497493743896,218.34
1985906.8023520808,-0.10526067018508911,0.22729483246803284,0.11663123220205307,-0.6538950204849243,0.19795943796634674,-10.330382347106934,-0.026186687871813774,-0.03343270719051361,218.86
1986006.8023520808,-0.08079329133033752,0.27618494629859924,0.10252794623374939,-0.45410895347595215,0.15272527933120728,-9.98105525970459,0.0075749680399894714,-0.003876873292028904,219.51
1986106.8023520808,-0.07990060746669769,0.1676540970802307,0.09724295884370804,-0.22268807888031006,0.06844679266214371,-9.61046314239502,0.022431809455156326,0.028131036087870598,219.91
1986206.8023520808,-0.07132598012685776,0.0013194544008001685,0.10670463740825653,-0.09812037646770477,0.11218714714050293,-9.385117530822754,0.03724875673651695,0.07879767566919327,220.59
1986306.8023520808,-0.08786839991807938,-0.19449259340763092,0.09558126330375671,-0.10693145543336868,0.24191468954086304,-9.451150894165039,0.04557888209819794,0.10546905547380447,221.06
1986406.8023520808,-0.08770883083343506,-0.26267263293266296,0.08248814940452576,-0.21208034455776215,0.36779212951660156,-9.679557800292969,0.04723960906267166,0.13486285507678986,221.72
1986506.8023520808,-0.05587337911128998,-0.16338862478733063,0.07220311462879181,-0.33078980445861816,0.3999060392379761,-9.847023963928223,0.040510132908821106,0.1508304327726364,222.09
1986606.8023520808,0.011856012977659702,-0.025383319705724716,0.06012438237667084,-0.38065484166145325,0.3393624424934387,-9.772005081176758,0.018657291308045387,0.18066681921482086,222.51
1986706.8023520808,0.08947580307722092,0.07297523319721222,0.05477944761514664,-0.28307220339775085,0.19168415665626526,-9.598432540893555,-0.00329624954611063,0.20141421258449554,222.72
1986806.8023520808,0.16686281561851501,0.1025373563170433,0.07263708859682083,-0.0690561905503273,0.14273494482040405,-9.479269027709961,-0.040633633732795715,0.2210478037595749,223.14
1986906.8023520808,0.21238327026367188,0.05854471027851105,0.08430323004722595,0.03849416971206665,0.1753375083208084,-9.379729270935059,-0.05948975309729576,0.22120828926563263,223.5
1987006.8023520808,0.21518605947494507,-0.03291924670338631,0.08316828310489655,0.07239793241024017,0.24178272485733032,-9.395559310913086,-0.06901590526103973,0.19734933972358704,224.04
1987106.8023520808,0.21345464885234833,-0.11260773241519928,0.0856490433216095,0.04790083318948746,0.26418939232826233,-9.527791023254395,-0.06331323087215424,0.1642811894416809,224.41
1987206.8023520808,0.1588173508644104,-0.13576556742191315,0.10071299970149994,-0.027658820152282715,0.23692212998867035,-9.719634056091309,-0.044558748602867126,0.09531088173389435,225.03
1987306.8023520808,0.06459908932447433,-0.10329989343881607,0.11182191222906113,-0.15327255427837372,0.18528030812740326,-9.965679168701172,-0.027363870292901993,0.04248553514480591,225.5
1987406.8023520808,-0.08405289053916931,-0.010915800929069519,0.11590735614299774,-0.16523577272891998,0.1635059416294098,-10.016093254089355,-0.005661091301590204,-0.03912566602230072,226.26
1987506.8023520808,-0.20764966309070587,0.015645809471607208,0.12448377162218094,-0.3103359043598175,0.14607781171798706,-10.215091705322266,0.007866092957556248,-0.07821550965309143,226.81
1987606.8023520808,-0.30910059809684753,0.012662326917052269,0.14190739393234253,-0.5846621990203857,0.09918664395809174,-10.420496940612793,0.02170100063085556,-0.09525535255670547,227.74
1987706.8023520808,-0.3033127188682556,0.07369828224182129,0.14419402182102203,-0.7518908381462097,0.177405446767807,-10.978025436401367,0.02453959733247757,-0.08098386973142624,228.38
1987806.8023520808,-0.2137448787689209,0.15719689428806305,0.11510258913040161,-0.835953414440155,0.288777232170105,-10.638916015625,0.0258244127035141,-0.013511428609490395,229.14
1987906.8023520808,-0.11643296480178833,0.2417742908000946,0.09079410135746002,-0.6623836159706116,0.2187453955411911,-9.972362518310547,0.019273167476058006,0.04621129482984543,229.47
1988006.8023520808,-0.004076470620930195,0.2406896948814392,0.08101420849561691,-0.5408521890640259,0.10769910365343094,-9.337780952453613,0.009683565236628056,0.15574663877487183,229.88
1988106.8023520808,0.055497102439403534,0.087101049721241,0.07874760776758194,-0.4372037649154663,0.23135210573673248,-9.066803932189941,0.008759979158639908,0.228920578956604,230.19
1988206.8023520808,0.07142853736877441,-0.03689340502023697,0.090021051466465,-0.1454995572566986,0.25122275948524475,-9.056309700012207,0.005468424875289202,0.31249716877937317,230.76
1988306.8023520808,0.20678246021270752,-0.11138545721769333,0.07906440645456314,0.1491093635559082,0.33019202947616577,-9.033431053161621,-0.0013600196689367294,0.336392343044281,231.16
1988406.8023520808,0.22953425347805023,-0.2977762520313263,0.07015426456928253,0.17738944292068481,0.30267298221588135,-9.028425216674805,-0.009109273552894592,0.3366929292678833,231.72
1988506.8023520808,0.28197839856147766,-0.3575088083744049,0.0651182234287262,0.07625019550323486,0.30662232637405396,-9.303872108459473,-0.011338859796524048,0.30920758843421936,232.03
1988606.8023520808,0.2428993135690689,-0.31760281324386597,0.06965767592191696,0.04025968909263611,0.23716427385807037,-9.661550521850586,-0.015828050673007965,0.2241230309009552,232.45
1988706.8023520808,0.08970492333173752,-0.18445008993148804,0.0775492936372757,-0.06973699480295181,0.10597389936447144,-9.745067596435547,-0.023391589522361755,0.15352937579154968,232.75
1988806.8023520808,-0.05922725051641464,0.007701653987169266,0.10513372719287872,-0.2876603603363037,0.06945685297250748,-10.099366188049316,-0.03585877642035484,0.05353383347392082,233.41
1988906.8023520808,-0.14989745616912842,0.18555325269699097,0.12940114736557007,-0.3743530213832855,0.1159246563911438,-10.20747184753418,-0.03833695873618126,0.001222046441398561,233.99
1989006.8023520808,-0.10641905665397644,0.20987218618392944,0.12208956480026245,-0.4142051637172699,0.2531318664550781,-10.319448471069336,-0.027280401438474655,-0.05262698978185654,234.85
1989106.8023520808,-0.12298982590436935,0.2615632712841034,0.09786894917488098,-0.5360922813415527,0.2512452006340027,-10.580384254455566,-0.010395972058176994,-0.06402136385440826,235.3
1989206.8023520808,-0.08808614313602448,0.2474919855594635,0.07758626341819763,-0.4891950488090515,0.16314862668514252,-10.339351654052734,0.016805173829197884,-0.045590516179800034,235.8
1989306.8023520808,-0.07974385470151901,0.1606944501399994,0.061453137546777725,-0.4830397963523865,0.1376591920852661,-10.08693790435791,0.03504348546266556,-0.010850638151168823,236.06
1989406.8023520808,-0.11725810170173645,0.052994370460510254,0.06682535260915756,-0.46715599298477173,0.15860483050346375,-9.811580657958984,0.06115090101957321,0.06076265126466751,236.48
1989506.8023520808,-0.14774614572525024,0.002102131489664316,0.07906986773014069,-0.4054316580295563,0.21353097259998322,-9.685198783874512,0.07291727513074875,0.10909513384103775,236.82
1989606.8023520808,-0.12117926776409149,-0.043315138667821884,0.07586564868688583,-0.24491655826568604,0.24091021716594696,-9.521018981933594,0.07220176607370377,0.1714056432247162,237.34
1989706.8023520808,-0.042322706431150436,-0.09852394461631775,0.04774491861462593,-0.13462074100971222,0.23515422642230988,-9.518942832946777,0.055862121284008026,0.20364616811275482,237.6
1989806.8023520808,0.01057968009263277,-0.17402510344982147,0.010207515209913254,-0.03915738686919212,0.2102862298488617,-9.356675148010254,0.011054981499910355,0.23622159659862518,237.76
1989906.8023520808,0.1100573018193245,-0.18755660951137543,-0.016712291166186333,-0.0066002109088003635,0.1833862066268921,-9.339580535888672,-0.023352937772870064,0.24379083514213562,237.73
1990006.8023520808,0.1972421258687973,-0.10455769300460815,-0.006681166123598814,-0.09411345422267914,0.27863577008247375,-9.525825500488281,-0.06202897056937218,0.23121744394302368,237.69
1990106.8023520808,0.23749682307243347,0.020317306742072105,0.024508118629455566,-0.18601015210151672,0.38031747937202454,-9.753660202026367,-0.06778021156787872,0.2118818759918213,237.76
1990206.8023520808,0.20207931101322174,0.05248509347438812,0.05127274617552757,-0.36138656735420227,0.4203264117240906,-9.918905258178711,-0.03550484776496887,0.18253949284553528,238.05
1990306.8023520808,0.17527586221694946,0.02080446295440197,0.04104555770754814,-0.34321466088294983,0.31755930185317993,-9.83044147491455,-0.005126850679516792,0.15770749747753143,238.21
1990406.8023520808,0.10288983583450317,-0.088382288813591,0.025040172040462494,-0.33867165446281433,0.21140342950820923,-9.854389190673828,0.04873078316450119,0.12164333462715149,238.37
1990506.8023520808,-0.012716496363282204,-0.07432693988084793,0.020691921934485435,-0.3393550515174866,0.05787337198853493,-10.060517311096191,0.07244255393743515,0.09196433424949646,238.45
1990606.8023520808,-0.14410509169101715,-0.005823118612170219,0.010038602165877819,-0.40977200865745544,0.029487276449799538,-9.834452629089355,0.09596794843673706,0.0606842041015625,238.5
1990706.8023520808,-0.2315157800912857,0.014926235191524029,-0.008056912571191788,-0.48479658365249634,-0.06817349791526794,-9.592503547668457,0.09952736645936966,0.055352285504341125,238.46
1990806.8023520808,-0.2514340579509735,-0.04225090146064758,-0.017453348264098167,-0.49442994594573975,0.012408999726176262,-9.723076820373535,0.0862911194562912,0.0597766675055027,238.34
1990906.8023520808,-0.23145771026611328,-0.02128363400697708,-0.023400509729981422,-0.38563042879104614,0.18711687624454498,-10.031661987304688,0.06559880822896957,0.05710234120488167,238.23
1991006.8023520808,-0.13640595972537994,0.12495190650224686,-0.01718568056821823,-0.3797391653060913,0.3291046917438507,-10.237388610839844,0.0227472186088562,0.0576603040099144,238.04
1991106.8023520808,0.0138282161206007,0.3497348129749298,-0.012462465092539787,-0.3554237186908722,0.3975796103477478,-10.38671875,0.0008840456139296293,0.07072024792432785,237.87
1991206.8023520808,0.0864490270614624,0.3509710133075714,-0.025308027863502502,-0.3895300328731537,0.5527298450469971,-10.227231979370117,0.009506452828645706,0.12336534261703491,237.57
1991306.8023520808,0.11436504870653152,0.09945806860923767,-0.058871958404779434,-0.08557118475437164,0.42818084359169006,-9.46570873260498,0.02320384606719017,0.1597711145877838,237.32
1991406.8023520808,0.1725548505783081,-0.03474830463528633,-0.052461229264736176,-0.21260488033294678,0.2742980718612671,-9.293364524841309,0.04777194559574127,0.2165038287639618,236.96
1991506.8023520808,0.1995880901813507,-0.22092418372631073,-0.07323446124792099,-0.144669309258461,0.08759237825870514,-9.020035743713379,0.05871773883700371,0.24220186471939087,236.63
1991606.8023520808,0.13227906823158264,-0.28576868772506714,-0.08619639277458191,-0.07325460761785507,0.06461844593286514,-9.121665000915527,0.06732051074504852,0.2551391124725342,236.04
